latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,cluster,coordinated_flag
18.99179,97.72323,333.8,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.23,3.52,D,2026-03-29 06:52:00,0,True
18.99249,97.70367,336.06,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.86,4.07,D,2026-03-29 06:52:00,0,True
18.99279,97.92731,341.91,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.22,5.13,D,2026-03-29 06:52:00,0,True
18.99306,97.68346,341.45,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.96,3.07,D,2026-03-29 06:52:00,0,True
18.99382,97.64023,334.67,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.6,4.97,D,2026-03-29 06:52:00,0,True
18.99439,97.79037,344.36,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.93,3.88,D,2026-03-29 06:52:00,0,True
18.99476,97.69526,338.98,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.08,4.07,D,2026-03-29 06:52:00,0,True
18.99493,97.7942,332.35,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.68,3.88,D,2026-03-29 06:52:00,0,True
18.99533,97.69923,337.34,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.9,4.07,D,2026-03-29 06:52:00,0,True
18.99566,97.92281,344.66,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.59,5.44,D,2026-03-29 06:52:00,0,True
18.99582,97.5816,339.5,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.58,4.24,D,2026-03-29 06:52:00,0,True
18.99646,97.68288,335.07,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.91,3.07,D,2026-03-29 06:52:00,0,True
18.99667,99.07485,332.04,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.19,1.79,D,2026-03-29 06:52:00,0,True
18.99829,99.49827,333.53,0.48,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.64,3.11,D,2026-03-29 06:52:00,0,True
18.99858,99.07603,336.36,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.55,3.93,D,2026-03-29 06:52:00,0,True
18.99864,99.11582,335.7,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.54,3.33,D,2026-03-29 06:52:00,0,True
18.99907,97.92221,337.01,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.26,3.9,D,2026-03-29 06:52:00,0,True
18.99923,99.12008,333.54,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.85,3.33,D,2026-03-29 06:52:00,0,True
19.00073,97.93397,350.66,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.89,5.58,D,2026-03-29 06:52:00,0,True
19.00139,97.91383,341.04,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.59,2.37,D,2026-03-29 06:52:00,0,True
19.00194,97.91772,344.88,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.47,3.9,D,2026-03-29 06:52:00,0,True
19.00415,97.93338,339.66,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.48,5.58,D,2026-03-29 06:52:00,0,True
19.00427,97.90937,350.58,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.73,7.17,D,2026-03-29 06:52:00,0,True
19.00516,98.56256,333.2,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.29,1.85,D,2026-03-29 06:52:00,0,True
19.00537,97.91718,341.23,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.98,3.03,D,2026-03-29 06:52:00,0,True
19.00623,98.5962,349.92,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.77,6.37,D,2026-03-29 06:52:00,0,True
19.00635,98.5453,332.46,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.14,4.03,D,2026-03-29 06:52:00,0,True
19.00651,98.02507,350.36,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.92,9.2,D,2026-03-29 06:52:00,0,True
19.0068,98.60036,333.19,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.88,5.03,D,2026-03-29 06:52:00,0,True
19.00758,97.93282,351.37,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.68,12.5,D,2026-03-29 06:52:00,0,True
19.00812,97.9367,355.02,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.08,12.5,D,2026-03-29 06:52:00,0,True
19.00878,97.5754,333.02,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.92,5.23,D,2026-03-29 06:52:00,0,True
19.00976,98.59577,336.73,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.34,6.37,D,2026-03-29 06:52:00,0,True
19.00985,97.57558,334.89,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.39,3.32,D,2026-03-29 06:52:00,0,True
19.01041,98.57452,335.06,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.42,3.26,D,2026-03-29 06:52:00,0,True
19.01113,97.9084,344.56,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.68,12.92,D,2026-03-29 06:52:00,0,True
19.01134,97.86043,335.02,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.0,4.6,D,2026-03-29 06:52:00,0,True
19.01155,97.93612,343.87,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.25,12.5,D,2026-03-29 06:52:00,0,True
19.01156,98.03602,333.84,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.68,3.33,D,2026-03-29 06:52:00,0,True
19.01189,97.86435,340.38,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.06,4.6,D,2026-03-29 06:52:00,0,True
19.01211,97.94009,346.07,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.61,14.61,D,2026-03-29 06:52:00,0,True
19.01337,99.0219,342.55,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.12,13.29,D,2026-03-29 06:52:00,0,True
19.014,97.90393,349.04,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.94,5.96,D,2026-03-29 06:52:00,0,True
19.01406,97.68437,333.52,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.67,3.07,D,2026-03-29 06:52:00,0,True
19.01443,97.93175,336.32,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.16,6.15,D,2026-03-29 06:52:00,0,True
19.01554,97.93957,332.75,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.84,2.42,D,2026-03-29 06:52:00,0,True
19.01643,97.87166,344.1,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.01,3.43,D,2026-03-29 06:52:00,0,True
19.01698,97.87556,345.57,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.79,3.2,D,2026-03-29 06:52:00,0,True
19.01744,97.68371,333.51,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.57,3.07,D,2026-03-29 06:52:00,0,True
19.01753,97.87946,337.16,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.91,3.2,D,2026-03-29 06:52:00,0,True
19.01771,97.97978,345.01,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.32,3.98,D,2026-03-29 06:52:00,0,True
19.02027,97.67924,335.69,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.02,5.3,D,2026-03-29 06:52:00,0,True
19.02084,97.90279,336.34,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.76,45.88,D,2026-03-29 06:52:00,0,True
19.02151,97.88281,355.1,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.31,13.48,D,2026-03-29 06:52:00,0,True
19.02207,97.88674,336.71,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.54,13.48,D,2026-03-29 06:52:00,0,True
19.02292,97.54551,338.77,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.18,2.45,D,2026-03-29 06:52:00,0,True
19.02347,97.5494,334.74,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.5,1.59,D,2026-03-29 06:52:00,0,True
19.02371,97.89835,351.87,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.23,8.23,D,2026-03-29 06:52:00,0,True
19.02493,97.88226,355.23,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.87,13.48,D,2026-03-29 06:52:00,0,True
19.02529,99.16676,338.36,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.49,3.95,D,2026-03-29 06:52:00,0,True
19.02549,97.88618,343.19,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.8,13.48,D,2026-03-29 06:52:00,0,True
19.02589,99.17124,338.29,0.47,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.84,3.95,D,2026-03-29 06:52:00,0,True
19.02659,97.89394,336.55,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.7,4.9,D,2026-03-29 06:52:00,0,True
19.02674,97.6707,339.47,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.74,3.56,D,2026-03-29 06:52:00,0,True
19.02714,97.89783,347.46,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.43,8.23,D,2026-03-29 06:52:00,0,True
19.02835,97.88174,347.38,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.3,4.2,D,2026-03-29 06:52:00,0,True
19.02891,97.88565,336.79,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.95,4.2,D,2026-03-29 06:52:00,0,True
19.02929,97.7177,340.48,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.9,4.17,D,2026-03-29 06:52:00,0,True
19.02979,97.96595,351.82,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.61,7.33,D,2026-03-29 06:52:00,0,True
19.02991,97.71806,342.03,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.14,4.11,D,2026-03-29 06:52:00,0,True
19.03001,97.89341,341.46,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.95,4.06,D,2026-03-29 06:52:00,0,True
19.03029,98.56274,341.39,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.62,5.56,D,2026-03-29 06:52:00,0,True
19.03136,97.55624,367.0,0.41,0.37,2026-03-29,652,N20,VIIRS,h,2.0NRT,310.77,5.93,D,2026-03-29 06:52:00,0,True
19.0319,97.56001,347.16,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.54,5.93,D,2026-03-29 06:52:00,0,True
19.03203,97.76096,334.5,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.5,4.49,D,2026-03-29 06:52:00,0,True
19.03233,97.88509,339.34,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.16,4.2,D,2026-03-29 06:52:00,0,True
19.03243,97.56376,346.87,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.61,6.04,D,2026-03-29 06:52:00,0,True
19.03246,97.83698,337.6,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.36,2.77,D,2026-03-29 06:52:00,0,True
19.03267,97.96146,341.15,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.48,11.15,D,2026-03-29 06:52:00,0,True
19.03323,97.96539,340.82,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.34,11.15,D,2026-03-29 06:52:00,0,True
19.03344,97.89286,335.94,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.98,4.06,D,2026-03-29 06:52:00,0,True
19.03367,97.5481,354.49,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.33,8.9,D,2026-03-29 06:52:00,0,True
19.03399,97.89676,345.9,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.66,15.98,D,2026-03-29 06:52:00,0,True
19.03459,99.09828,331.94,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.23,5.07,D,2026-03-29 06:52:00,0,True
19.03511,97.90463,332.98,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.7,1.74,D,2026-03-29 06:52:00,0,True
19.03518,99.10272,337.81,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.07,4.84,D,2026-03-29 06:52:00,0,True
19.03741,97.89621,347.72,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.5,4.99,D,2026-03-29 06:52:00,0,True
19.03798,97.90016,335.93,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.97,4.99,D,2026-03-29 06:52:00,0,True
19.03898,98.43861,331.05,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.07,1.56,D,2026-03-29 06:52:00,0,True
19.03904,98.57394,334.5,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.34,2.42,D,2026-03-29 06:52:00,0,True
19.03909,98.54869,331.85,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.34,2.68,D,2026-03-29 06:52:00,0,True
19.03926,97.83567,334.48,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.66,3.29,D,2026-03-29 06:52:00,0,True
19.03973,97.88786,338.34,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.18,2.39,D,2026-03-29 06:52:00,0,True
19.04132,98.4296,338.55,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.57,6.25,D,2026-03-29 06:52:00,0,True
19.04421,97.91933,344.72,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.3,4.76,D,2026-03-29 06:52:00,0,True
19.04567,98.25512,338.64,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.22,3.55,D,2026-03-29 06:52:00,0,True
19.04592,97.93127,340.24,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.37,4.32,D,2026-03-29 06:52:00,0,True
19.04649,97.93525,338.27,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.19,3.95,D,2026-03-29 06:52:00,0,True
19.04652,97.56538,341.9,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.21,5.39,D,2026-03-29 06:52:00,0,True
19.04657,97.88676,342.11,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.69,4.02,D,2026-03-29 06:52:00,0,True
19.04707,97.56923,334.22,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.65,1.72,D,2026-03-29 06:52:00,0,True
19.04712,97.89067,332.94,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.53,4.02,D,2026-03-29 06:52:00,0,True
19.04878,97.92679,347.56,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.42,7.87,D,2026-03-29 06:52:00,0,True
19.04913,98.25451,337.65,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.51,3.55,D,2026-03-29 06:52:00,0,True
19.04989,99.21297,333.81,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.79,2.53,D,2026-03-29 06:52:00,0,True
19.0528,98.35771,336.2,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.79,3.58,D,2026-03-29 06:52:00,0,True
19.05465,97.86994,332.55,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.23,2.1,D,2026-03-29 06:52:00,0,True
19.05643,97.8577,334.67,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.17,6.69,D,2026-03-29 06:52:00,0,True
19.05656,99.20756,336.6,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.66,7.0,D,2026-03-29 06:52:00,0,True
19.05698,97.8616,353.82,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.76,14.39,D,2026-03-29 06:52:00,0,True
19.05741,97.78987,335.67,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.06,3.45,D,2026-03-29 06:52:00,0,True
19.05862,97.87335,334.34,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.79,3.87,D,2026-03-29 06:52:00,0,True
19.0602,99.20705,337.19,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.78,3.77,D,2026-03-29 06:52:00,0,True
19.06078,99.21141,333.64,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.57,3.77,D,2026-03-29 06:52:00,0,True
19.06094,97.86497,347.93,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.06,14.39,D,2026-03-29 06:52:00,0,True
19.06204,97.87281,336.37,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.19,3.87,D,2026-03-29 06:52:00,0,True
19.06252,99.22444,335.07,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.83,2.83,D,2026-03-29 06:52:00,0,True
19.06369,97.78497,331.72,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.88,2.38,D,2026-03-29 06:52:00,0,True
19.06425,97.78889,333.84,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.64,3.1,D,2026-03-29 06:52:00,0,True
19.06673,97.83131,337.71,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.08,2.22,D,2026-03-29 06:52:00,0,True
19.07053,97.78394,338.99,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.0,6.11,D,2026-03-29 06:52:00,0,True
19.07109,98.23422,339.28,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.16,3.51,D,2026-03-29 06:52:00,0,True
19.07339,98.4811,342.04,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.16,6.23,D,2026-03-29 06:52:00,0,True
19.07355,99.14161,341.42,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.37,3.23,D,2026-03-29 06:52:00,0,True
19.07395,97.78342,345.82,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.85,7.95,D,2026-03-29 06:52:00,0,True
19.07404,97.75935,334.86,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.18,4.22,D,2026-03-29 06:52:00,0,True
19.07524,99.15416,331.87,0.47,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.66,4.36,D,2026-03-29 06:52:00,0,True
19.07875,97.71886,343.08,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.46,5.32,D,2026-03-29 06:52:00,0,True
19.07887,99.15371,345.29,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.32,4.36,D,2026-03-29 06:52:00,0,True
19.08163,98.75278,334.65,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.14,4.81,D,2026-03-29 06:52:00,0,True
19.08221,98.75713,333.49,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.24,4.81,D,2026-03-29 06:52:00,0,True
19.08297,99.49132,335.0,0.48,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.83,3.44,D,2026-03-29 06:52:00,0,True
19.08359,99.49603,334.19,0.48,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.15,2.46,D,2026-03-29 06:52:00,0,True
19.08575,99.06884,344.1,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.28,6.7,D,2026-03-29 06:52:00,0,True
19.08634,99.07317,354.5,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.72,6.7,D,2026-03-29 06:52:00,0,True
19.08883,97.7653,334.14,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.44,14.33,D,2026-03-29 06:52:00,0,True
19.08994,99.07265,337.24,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.4,6.7,D,2026-03-29 06:52:00,0,True
19.09144,97.51617,343.04,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,316.2,5.76,D,2026-03-29 06:52:00,0,True
19.09238,99.06357,334.07,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.29,2.65,D,2026-03-29 06:52:00,0,True
19.09297,99.06787,333.1,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.42,3.32,D,2026-03-29 06:52:00,0,True
19.09397,97.75239,337.6,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.41,2.64,D,2026-03-29 06:52:00,0,True
19.09683,97.74799,333.82,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.01,3.87,D,2026-03-29 06:52:00,0,True
19.09737,97.75182,354.52,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.86,15.88,D,2026-03-29 06:52:00,0,True
19.09863,97.54211,344.43,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,315.06,6.6,D,2026-03-29 06:52:00,0,True
19.10019,99.06696,343.03,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.57,5.4,D,2026-03-29 06:52:00,0,True
19.10023,97.74742,338.95,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.12,3.87,D,2026-03-29 06:52:00,0,True
19.10043,97.82262,333.09,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.92,4.82,D,2026-03-29 06:52:00,0,True
19.10077,97.75117,355.03,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.9,15.88,D,2026-03-29 06:52:00,0,True
19.10322,97.52584,345.84,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.55,7.85,D,2026-03-29 06:52:00,0,True
19.10404,98.75793,339.3,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.86,3.74,D,2026-03-29 06:52:00,0,True
19.10477,97.68174,330.25,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.95,1.18,D,2026-03-29 06:52:00,0,True
19.10613,98.242,340.82,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.09,7.4,D,2026-03-29 06:52:00,0,True
19.1076,98.75745,367.0,0.45,0.39,2026-03-29,652,N20,VIIRS,h,2.0NRT,308.28,16.14,D,2026-03-29 06:52:00,0,True
19.10958,98.50975,334.4,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.7,2.14,D,2026-03-29 06:52:00,0,True
19.10959,98.24141,337.65,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.67,7.5,D,2026-03-29 06:52:00,0,True
19.11116,98.75699,344.72,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.29,16.14,D,2026-03-29 06:52:00,0,True
19.11199,98.47561,344.82,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.34,3.52,D,2026-03-29 06:52:00,0,True
19.11258,98.47986,331.88,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.76,3.52,D,2026-03-29 06:52:00,0,True
19.11372,98.46239,347.85,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.53,8.42,D,2026-03-29 06:52:00,0,True
19.11478,98.97269,334.09,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.7,4.27,D,2026-03-29 06:52:00,0,True
19.1155,98.47514,336.56,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.06,3.52,D,2026-03-29 06:52:00,0,True
19.11604,98.4534,334.45,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.46,2.87,D,2026-03-29 06:52:00,0,True
19.1161,98.47942,338.86,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.66,3.52,D,2026-03-29 06:52:00,0,True
19.11669,98.48361,336.5,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.09,6.7,D,2026-03-29 06:52:00,0,True
19.11721,98.46178,342.23,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.95,6.38,D,2026-03-29 06:52:00,0,True
19.11779,98.9678,348.12,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.15,4.27,D,2026-03-29 06:52:00,0,True
19.1178,98.46601,342.84,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.92,5.92,D,2026-03-29 06:52:00,0,True
19.11839,98.49584,333.11,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.49,3.78,D,2026-03-29 06:52:00,0,True
19.11986,99.12983,336.79,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.6,2.39,D,2026-03-29 06:52:00,0,True
19.12111,99.13077,346.21,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.07,6.8,D,2026-03-29 06:52:00,0,True
19.12288,99.11624,336.36,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.33,3.36,D,2026-03-29 06:52:00,0,True
19.12363,98.45654,332.54,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.58,4.63,D,2026-03-29 06:52:00,0,True
19.12373,97.81451,333.63,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.38,3.65,D,2026-03-29 06:52:00,0,True
19.12548,97.80232,333.6,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.95,2.03,D,2026-03-29 06:52:00,0,True
19.12628,97.58422,339.62,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.91,4.03,D,2026-03-29 06:52:00,0,True
19.12645,99.14325,335.05,0.47,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.83,3.04,D,2026-03-29 06:52:00,0,True
19.12715,98.45617,350.71,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.02,4.63,D,2026-03-29 06:52:00,0,True
19.12721,98.48203,350.86,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.39,10.49,D,2026-03-29 06:52:00,0,True
19.12914,97.57996,338.88,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.65,4.03,D,2026-03-29 06:52:00,0,True
19.13009,98.45161,340.76,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.45,5.13,D,2026-03-29 06:52:00,0,True
19.13125,98.45242,343.71,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.16,6.11,D,2026-03-29 06:52:00,0,True
19.13345,97.61045,338.13,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.98,3.85,D,2026-03-29 06:52:00,0,True
19.13363,98.45127,335.25,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.86,5.13,D,2026-03-29 06:52:00,0,True
